"game_id","week","year","home","away","home_tds","home_fgs","away_tds","away_fgs"
401422926,9,2022,"VMI","Mercer",0,0,0,0
401422927,12,2022,"Samford","Mercer",0,0,0,0
401422929,4,2022,"Samford","Western Carolina",0,0,0,0
401422970,8,2022,"East Tennessee State","Samford",0,0,0,0
401422971,10,2022,"Samford","VMI",0,0,0,0
401422973,5,2022,"Western Carolina","VMI",0,0,0,0
401422975,1,2022,"Charleston Southern","Western Carolina",0,0,0,0
401422977,11,2022,"East Tennessee State","Western Carolina",0,0,0,0
401422978,1,2022,"Bucknell","Towson",0,0,0,0
401422979,5,2022,"Bucknell","Lafayette",0,0,0,0
401422982,8,2022,"Lehigh","Bucknell",0,0,0,0
401422983,9,2022,"Bucknell","Colgate",0,0,0,0
401422984,10,2022,"Bucknell","Fordham",0,0,0,0
401422985,11,2022,"Georgetown","Bucknell",0,0,0,0
401422986,12,2022,"Bucknell","Marist",0,0,0,0
401422987,1,2022,"Lafayette","Sacred Heart",0,0,0,0
401422988,3,2022,"Lafayette","William & Mary",0,0,0,0
401422989,4,2022,"Pennsylvania","Lafayette",0,0,0,0
401422990,6,2022,"Lafayette","Princeton",0,0,0,0
401422991,8,2022,"Lafayette","Holy Cross",0,0,0,0
401422992,9,2022,"Lafayette","Georgetown",0,0,0,0
401422993,10,2022,"Colgate","Lafayette",0,0,0,0
401422994,11,2022,"Fordham","Lafayette",0,0,0,0
401422995,12,2022,"Lafayette","Lehigh",0,0,0,0
401422997,2,2022,"Georgetown","Lehigh",0,0,0,0
401422998,3,2022,"Lehigh","Richmond",0,0,0,0
401422999,4,2022,"Princeton","Lehigh",0,0,0,0
401423000,5,2022,"Lehigh","Monmouth",0,0,0,0
401423002,10,2022,"Holy Cross","Lehigh",0,0,0,0
401423003,11,2022,"Lehigh","Colgate",0,0,0,0
401423136,1,2022,"Butler","St. Thomas University (Fl)",0,0,0,0
401423137,2,2022,"Butler","Taylor",0,0,0,0
401423138,5,2022,"Davidson","Butler",0,0,0,0
401423139,6,2022,"Butler","Dayton",0,0,0,0
401423140,8,2022,"Butler","Marist",0,0,0,0
401423141,9,2022,"Butler","Morehead State",0,0,0,0
401423142,11,2022,"Drake","Butler",0,0,0,0
401423143,12,2022,"Butler","St. Thomas (MN)",0,0,0,0
401423144,2,2022,"Davidson","Barton College",0,0,0,0
401423146,4,2022,"Presbyterian College","Davidson",0,0,0,0
401423147,6,2022,"St. Thomas (MN)","Davidson",0,0,0,0
401423148,7,2022,"Davidson","Morehead State",0,0,0,0
401423150,10,2022,"Davidson","Stetson",0,0,0,0
401423151,12,2022,"Davidson","Dayton",0,0,0,0
401423152,2,2022,"Drake","Missouri S&T",0,0,0,0
401423153,4,2022,"Drake","Marist",0,0,0,0
401423154,5,2022,"Dayton","Drake",0,0,0,0
401423155,7,2022,"St. Thomas (MN)","Drake",0,0,0,0
401423156,9,2022,"Stetson","Drake",0,0,0,0
401423157,3,2022,"Morehead State","Kentucky Christian",0,0,0,0
401423159,5,2022,"Morehead State","Presbyterian College",0,0,0,0
401423160,10,2022,"Morehead State","Marist",0,0,0,0
401423161,11,2022,"Dayton","Morehead State",0,0,0,0
401423412,2,2022,"Stetson","Louisiana College",0,0,0,0
401423413,3,2022,"Stetson","Princeton",0,0,0,0
401423415,8,2022,"Dayton","Stetson",0,0,0,0
401423416,11,2022,"St. Thomas (MN)","Stetson",0,0,0,0
401423417,12,2022,"Stetson","Presbyterian College",0,0,0,0
401423418,2,2022,"Central Connecticut","Sacred Heart",0,0,0,0
401423422,10,2022,"Duquesne","Sacred Heart",0,0,0,0
401423423,11,2022,"Wagner","Sacred Heart",0,0,0,0
401423424,12,2022,"Sacred Heart","Long Island University",0,0,0,0
401423425,2,2022,"Richmond","St Francis (PA)",0,0,0,0
401423426,3,2022,"Wagner","St Francis (PA)",0,0,0,0
401423428,7,2022,"Long Island University","St Francis (PA)",0,0,0,0
401423430,10,2022,"Georgetown","St Francis (PA)",0,0,0,0
401423431,11,2022,"St Francis (PA)","Duquesne",0,0,0,0
401423435,8,2022,"Wagner","Long Island University",0,0,0,0
401423438,12,2022,"Duquesne","Wagner",0,0,0,0
401423439,2,2022,"Troy","Alabama A&M",0,1,0,1
401423441,5,2022,"Alabama A&M","Bethune-Cookman",0,0,0,0
401423442,6,2022,"Alabama A&M","Grambling",0,0,0,0
401423443,7,2022,"Arkansas-Pine Bluff","Alabama A&M",0,0,0,0
401423444,9,2022,"Alabama State","Alabama A&M",0,0,0,0
401423447,12,2022,"Alabama A&M","Texas Southern",0,0,0,0
401423448,1,2022,"Alabama State","Howard",0,0,0,0
401423450,4,2022,"Alabama State","Prairie View",0,0,0,0
401423451,5,2022,"Texas Southern","Alabama State",0,0,0,0
401423452,6,2022,"Alabama State","Jackson State",0,0,0,0
401423455,11,2022,"Alabama State","Florida A&M",0,0,0,0
401423456,13,2022,"Alabama State","Arkansas-Pine Bluff",0,0,0,0
401423916,8,2022,"Pennsylvania","Yale",0,0,0,0
401423917,12,2022,"Princeton","Pennsylvania",0,0,0,0
401423918,1,2022,"Prairie View","Texas Southern",0,0,0,0
401423919,3,2022,"Southern","Texas Southern",0,0,0,0
401423920,6,2022,"Arkansas-Pine Bluff","Texas Southern",0,0,0,0
401423921,8,2022,"Alcorn State","Texas Southern",0,0,0,0
401423922,9,2022,"Texas Southern","Lincoln University (CA)",0,0,0,0
401423923,10,2022,"Texas Southern","Jackson State",0,0,0,0
401423924,11,2022,"Texas Southern","Grambling",0,0,0,0
401423927,6,2022,"Prairie View","Southern",0,0,0,0
401423929,8,2022,"Southern","Virginia Lynchburg",0,0,0,0
401423950,9,2022,"Jackson State","Southern",0,0,0,0
401423951,10,2022,"Florida A&M","Southern",0,0,0,0
401423952,11,2022,"Southern","Mississippi Valley State",0,0,0,0
401423953,13,2022,"Southern","Grambling",0,0,0,0
401424366,4,2022,"William & Mary","Elon",0,0,0,0
401424367,5,2022,"Stony Brook","William & Mary",0,0,0,0
401424368,6,2022,"William & Mary","Delaware",0,0,0,0
401424369,8,2022,"Towson","William & Mary",0,0,0,0
401424391,10,2022,"Hampton","William & Mary",0,0,0,0
401424392,11,2022,"William & Mary","Villanova",0,0,0,0
401424393,12,2022,"Richmond","William & Mary",0,0,0,0
401424394,3,2022,"Elon","Gardner-Webb",0,0,0,0
401424395,5,2022,"Elon","Richmond",0,0,0,0
401424396,6,2022,"Elon","Towson",0,0,0,0
401424397,7,2022,"Rhode Island","Elon",0,0,0,0
401424399,9,2022,"Elon","Delaware",0,0,0,0
401424400,10,2022,"Elon","Albany",0,0,0,0
401424402,1,2022,"New Hampshire","Monmouth",0,0,0,0
401424403,2,2022,"Monmouth","Fordham",0,0,0,0
401424404,3,2022,"Monmouth","Georgetown",0,0,0,0
401424405,4,2022,"Villanova","Monmouth",0,0,0,0
401424406,6,2022,"Monmouth","Albany",0,0,0,0
401424407,7,2022,"Maine","Monmouth",0,0,0,0
401424408,8,2022,"Monmouth","Rhode Island",0,0,0,0
401424409,9,2022,"Monmouth","Towson",0,0,0,0
401424410,10,2022,"Delaware","Monmouth",0,0,0,0
401424411,12,2022,"Monmouth","Stony Brook",0,0,0,0
401424414,1,2022,"Stony Brook","Rhode Island",0,0,0,0
401424415,1,2022,"Villanova","Lehigh",0,0,0,0
401424416,1,2022,"Baylor","Albany",9,0,1,1
401424418,2,2022,"Albany","New Hampshire",0,0,0,0
401424419,2,2022,"Delaware","Delaware State",0,0,0,0
401424421,2,2022,"Maine","Colgate",0,0,0,0
401424424,3,2022,"Rhode Island","Delaware",0,0,0,0
401424425,3,2022,"Fordham","Albany",0,0,0,0
401424426,4,2022,"Delaware","Hampton",0,0,0,0
401424427,4,2022,"Towson","New Hampshire",0,0,0,0
401424428,4,2022,"Richmond","Stony Brook",0,0,0,0
401424429,4,2022,"Albany","Central Connecticut",0,0,0,0
401424430,5,2022,"Delaware","Towson",0,0,0,0
401424431,5,2022,"Maine","Villanova",0,0,0,0
401424432,6,2022,"Hampton","Maine",0,0,0,0
401424433,6,2022,"New Hampshire","Stony Brook",0,0,0,0
401424434,7,2022,"Albany","Hampton",0,0,0,0
401424435,7,2022,"Richmond","Villanova",0,0,0,0
401424436,7,2022,"Fordham","Stony Brook",0,0,0,0
401424437,8,2022,"Villanova","Albany",0,0,0,0
401424438,8,2022,"Hampton","Richmond",0,0,0,0
401424439,8,2022,"Stony Brook","Maine",0,0,0,0
401424440,9,2022,"Albany","Stony Brook",0,0,0,0
401424441,9,2022,"Villanova","Hampton",0,0,0,0
401424442,9,2022,"Maine","Richmond",0,0,0,0
401424443,10,2022,"Rhode Island","Maine",0,0,0,0
401424444,10,2022,"Richmond","New Hampshire",0,0,0,0
401424445,10,2022,"Towson","Villanova",0,0,0,0
401424446,11,2022,"Albany","Maine",0,0,0,0
401424447,11,2022,"Delaware","Richmond",0,0,0,0
401424448,11,2022,"New Hampshire","Rhode Island",0,0,0,0
401424449,11,2022,"Stony Brook","Towson",0,0,0,0
401424450,12,2022,"Rhode Island","Albany",0,0,0,0
401424451,12,2022,"Villanova","Delaware",0,0,0,0
401424452,12,2022,"Towson","Hampton",0,0,0,0
401424933,10,2022,"Prairie View","Alcorn State",0,0,0,0
401424934,11,2022,"Alcorn State","Bethune-Cookman",0,0,0,0
401424935,12,2022,"Alcorn State","Jackson State",0,0,0,0
401424936,2,2022,"Bethune-Cookman","South Carolina State",0,0,0,0
401424938,6,2022,"Tennessee State","Bethune-Cookman",0,0,0,0
401424939,7,2022,"Bethune-Cookman","Jackson State",0,0,0,0
401424941,9,2022,"Prairie View","Bethune-Cookman",0,0,0,0
401424943,1,2022,"Arkansas-Pine Bluff","Lane",0,0,0,0
401424944,9,2022,"Florida A&M","Arkansas-Pine Bluff",0,0,0,0
401424946,11,2022,"Arkansas-Pine Bluff","Prairie View",0,0,0,0
401424947,1,2022,"Jackson State","Florida A&M",0,0,0,0
401424948,2,2022,"Florida A&M","Albany State (GA)",0,0,0,0
401424951,7,2022,"Grambling","Florida A&M",0,0,0,0
401424953,2,2022,"Tennessee State","Jackson State",0,0,0,0
401424956,8,2022,"Jackson State","Campbell",0,0,0,0
401425090,4,2022,"Valparaiso","San Diego",0,0,0,0
401425414,4,2022,"Colgate","Holy Cross",0,0,0,0
401425415,9,2022,"Holy Cross","Fordham",0,0,0,0
401425417,12,2022,"Georgetown","Holy Cross",0,0,0,0
401425418,1,2022,"Arkansas State","Grambling",8,0,0,1
401425419,5,2022,"Grambling","Prairie View",0,0,0,0
401425422,5,2022,"Tennessee State","Lane",0,0,0,0
401425423,7,2022,"Tennessee Tech","Tennessee State",0,0,0,0
401425424,8,2022,"Tennessee State","Eastern Illinois",0,0,0,0
401425425,9,2022,"Murray State","Tennessee State",0,0,0,0
401425426,10,2022,"Tennessee State","Southeast Missouri State",0,0,0,0
401425428,10,2022,"Long Island University","Central Connecticut",0,0,0,0
401425451,2,2022,"Southern Illinois","Southeast Missouri State",0,0,0,0
401425452,4,2022,"Southeast Missouri State","Central Arkansas",0,0,0,0
401425453,6,2022,"Southeast Missouri State","Tennessee Tech",0,0,0,0
401425454,11,2022,"Eastern Illinois","Southeast Missouri State",0,0,0,0
401425455,12,2022,"Southeast Missouri State","Murray State",0,0,0,0
401425456,3,2022,"Northern Iowa","Sacramento State",0,0,0,0
401425457,10,2022,"Weber State","Sacramento State",0,0,0,0
401425458,11,2022,"Portland State","Sacramento State",0,0,0,0
401425470,11,2022,"Tennessee State","UT Martin",0,0,0,0
401425510,1,2022,"East Tennessee State","Mars Hill",0,0,0,0
401425513,1,2022,"Delaware State","Lincoln (PA)",0,0,0,0
401425514,3,2022,"Delaware State","Virginia Lynchburg",0,0,0,0
401425516,8,2022,"Howard","Delaware State",0,0,0,0
401425518,12,2022,"Delaware State","Campbell",0,0,0,0
401425519,7,2022,"Southern Illinois","Western Illinois",0,0,0,0
401425520,9,2022,"Southern Illinois","Northern Iowa",0,0,0,0
401426252,3,2022,"Howard","Morehouse",0,0,0,0
401426254,11,2022,"Howard","South Carolina State",0,0,0,0
401426255,4,2022,"Murray State","Eastern Illinois",0,0,0,0
401426257,9,2022,"Eastern Illinois","Tennessee Tech",0,0,0,0
401426330,1,2022,"Old Dominion","Virginia Tech",1,2,2,1
401426332,2,2022,"Coastal Carolina","Gardner-Webb",3,1,4,2
401426333,3,2022,"Appalachian State","Troy",3,1,4,0
401426334,4,2022,"Georgia State","Coastal Carolina",2,1,5,2
401426335,4,2022,"Old Dominion","Arkansas State",3,0,2,1
401426336,4,2022,"Louisiana Monroe","Louisiana",3,0,2,1
401426337,5,2022,"Coastal Carolina","Georgia Southern",5,0,3,3
401426338,5,2022,"James Madison","Texas State",4,1,2,0
401426339,5,2022,"Marshall","Gardner-Webb",4,0,0,0
401426340,5,2022,"Arkansas State","Louisiana Monroe",5,1,4,0
401426341,5,2022,"Louisiana","South Alabama",1,1,2,2
401426343,6,2022,"Arkansas State","James Madison",2,2,6,0
401426344,6,2022,"Louisiana Monroe","Coastal Carolina",3,0,4,0
401426345,6,2022,"Texas State","Appalachian State",3,3,3,1
401426346,6,2022,"Troy","Southern Mississippi",3,2,1,1
401426347,7,2022,"Marshall","Louisiana",2,0,2,3
401426348,7,2022,"Coastal Carolina","Old Dominion",3,0,7,0
401426349,7,2022,"Georgia Southern","James Madison",4,3,5,1
401426350,7,2022,"South Alabama","Louisiana Monroe",5,2,4,2
401426351,7,2022,"Southern Mississippi","Arkansas State",3,0,2,1
401426352,7,2022,"Troy","Texas State",2,1,2,0
401426353,8,2022,"Appalachian State","Georgia State",6,0,2,1
401426354,8,2022,"South Alabama","Troy",0,2,1,1
401426355,8,2022,"James Madison","Marshall",0,2,3,1
401426356,8,2022,"Old Dominion","Georgia Southern",2,3,4,0
401426357,8,2022,"Louisiana","Arkansas State",5,1,1,2
401426358,8,2022,"Texas State","Southern Mississippi",2,0,2,2
401426359,9,2022,"Southern Mississippi","Louisiana",4,1,3,1
401426360,9,2022,"Appalachian State","Robert Morris",6,0,0,1
401426361,9,2022,"Georgia State","Old Dominion",4,1,2,1
401426363,9,2022,"Arkansas State","South Alabama",0,1,4,0
401426364,10,2022,"Coastal Carolina","Appalachian State",5,0,4,0
401426365,10,2022,"Georgia Southern","South Alabama",3,1,5,1
401426366,10,2022,"Old Dominion","Marshall",0,0,0,4
401426367,10,2022,"Louisiana","Troy",2,1,3,1
401426368,10,2022,"Louisiana Monroe","Texas State",4,1,3,3
401426369,10,2022,"Southern Mississippi","Georgia State",2,0,6,0
401426370,11,2022,"Louisiana","Georgia Southern",3,5,2,1
401426371,11,2022,"Coastal Carolina","Southern Mississippi",3,2,2,3
401426372,11,2022,"Georgia State","Louisiana Monroe",4,0,1,3
401426373,11,2022,"Marshall","Appalachian State",4,0,2,0
401426374,11,2022,"Old Dominion","James Madison",0,1,3,3
401426375,11,2022,"South Alabama","Texas State",4,1,3,0
401426376,12,2022,"Appalachian State","Old Dominion",3,2,2,0
401426377,12,2022,"Georgia Southern","Marshall",1,1,3,1
401426378,12,2022,"James Madison","Georgia State",6,0,3,2
401426379,12,2022,"Southern Mississippi","South Alabama",2,2,3,2
401426380,12,2022,"Texas State","Arkansas State",1,3,1,2
401426381,12,2022,"Troy","Louisiana Monroe",3,2,2,1
401426382,13,2022,"Georgia Southern","Appalachian State",6,2,5,4
401426383,13,2022,"James Madison","Coastal Carolina",6,2,1,0
401426384,13,2022,"Arkansas State","Troy",2,2,6,0
401426385,13,2022,"Louisiana Monroe","Southern Mississippi",1,1,2,2
401426386,13,2022,"Texas State","Louisiana",1,2,5,2
401426389,13,2022,"South Alabama","Old Dominion",3,2,2,2
401426390,13,2022,"Marshall","Georgia State",4,0,3,1
401426393,4,2022,"Troy","Marshall",0,3,1,0
401426492,2,2022,"Bryant","Rhode Island",0,0,0,0
401426530,1,2022,"Florida Atlantic","Charlotte",3,4,2,0
401426531,1,2022,"UTEP","North Texas",1,2,4,1
401426532,1,2022,"Western Kentucky","Austin Peay",4,1,3,2
401426533,1,2022,"Florida International","Bryant",3,0,4,2
401426534,1,2022,"UAB","Alabama A&M",6,1,0,0
401426535,1,2022,"Charlotte","William & Mary",2,1,3,2
401426536,1,2022,"Ohio","Florida Atlantic",5,2,5,1
401426537,1,2022,"Missouri","Louisiana Tech",6,1,3,1
401426538,1,2022,"James Madison","Middle Tennessee",6,0,1,0
401426539,1,2022,"North Texas","SMU",1,1,6,2
401426540,1,2022,"USC","Rice",6,1,2,0
401426541,1,2022,"Oklahoma","UTEP",6,1,1,2
401426542,1,2022,"UT San Antonio","Houston",3,1,3,1
401426543,1,2022,"Hawai'i","Western Kentucky",2,1,6,0
401426544,2,2022,"Texas State","Florida International",4,2,1,2
401426546,2,2022,"Florida Atlantic","Southeastern Louisiana",6,0,2,1
401426547,2,2022,"Louisiana Tech","Stephen F. Austin",6,1,1,1
401426548,2,2022,"Colorado State","Middle Tennessee",3,0,3,2
401426550,2,2022,"Rice","McNeese",5,1,1,1
401426551,2,2022,"Liberty","UAB",3,0,2,0
401426552,2,2022,"UTEP","New Mexico State",2,2,2,0
401426553,2,2022,"Army","UT San Antonio",5,0,3,0
401426554,3,2022,"Georgia State","Charlotte",6,0,5,0
401426555,3,2022,"Florida Atlantic","UCF",2,0,4,2
401426556,3,2022,"Clemson","Louisiana Tech",6,2,2,2
401426557,3,2022,"Middle Tennessee","Tennessee State",6,0,1,0
401426558,3,2022,"UNLV","North Texas",7,0,2,2
401426559,3,2022,"Rice","Louisiana",3,2,0,0
401426560,3,2022,"UAB","Georgia Southern",5,0,3,0
401426561,3,2022,"New Mexico","UTEP",2,2,1,1
401426563,3,2022,"Indiana","Western Kentucky",3,4,3,3
401426564,4,2022,"South Carolina","Charlotte",7,2,3,0
401426565,4,2022,"Western Kentucky","Florida International",9,1,0,0
401426566,4,2022,"Purdue","Florida Atlantic",4,0,3,2
401426567,4,2022,"South Alabama","Louisiana Tech",3,1,2,0
401426568,4,2022,"Miami","Middle Tennessee",3,1,6,1
401426569,4,2022,"Memphis","North Texas",4,1,4,2
401426570,4,2022,"Houston","Rice",3,2,3,2
401426571,4,2022,"UTEP","Boise State",2,2,1,1
401426572,4,2022,"UT San Antonio","Texas Southern",6,1,3,1
401426573,5,2022,"Charlotte","UTEP",5,0,3,2
401426574,5,2022,"New Mexico State","Florida International",1,0,3,0
401426575,5,2022,"North Texas","Florida Atlantic",5,1,3,0
401426576,5,2022,"Middle Tennessee","UT San Antonio",2,3,6,1
401426577,5,2022,"Rice","UAB",3,0,3,1
401426578,5,2022,"Western Kentucky","Troy",3,2,4,2
401426579,6,2022,"Florida International","Connecticut",1,1,4,2
401426580,6,2022,"Louisiana Tech","UTEP",4,2,4,1
401426581,6,2022,"UAB","Middle Tennessee",5,2,2,0
401426582,6,2022,"UT San Antonio","Western Kentucky",4,1,4,0
401426583,7,2022,"UAB","Charlotte",4,2,3,0
401426584,7,2022,"Florida International","UT San Antonio",1,1,4,1
401426586,7,2022,"North Texas","Louisiana Tech",6,2,3,2
401426587,7,2022,"Middle Tennessee","Western Kentucky",2,1,4,0
401426588,8,2022,"Charlotte","Florida International",2,0,5,0
401426589,8,2022,"UTEP","Florida Atlantic",2,3,2,0
401426590,8,2022,"Louisiana Tech","Rice",5,2,6,0
401426591,8,2022,"UT San Antonio","North Texas",4,1,3,2
401426592,8,2022,"Western Kentucky","UAB",2,2,2,1
401426593,9,2022,"Rice","Charlotte",3,1,8,0
401426594,9,2022,"Florida International","Louisiana Tech",3,2,3,2
401426596,9,2022,"UTEP","Middle Tennessee",1,2,2,1
401426598,10,2022,"Charlotte","Western Kentucky",1,0,7,1
401426599,10,2022,"North Texas","Florida International",7,1,1,0
401426600,10,2022,"Louisiana Tech","Middle Tennessee",3,4,3,1
401426601,10,2022,"Rice","UTEP",4,3,3,3
401426602,10,2022,"UAB","UT San Antonio",4,1,3,3
401426603,11,2022,"Middle Tennessee","Charlotte",2,1,2,0
401426604,11,2022,"Florida International","Florida Atlantic",1,0,7,0
401426605,11,2022,"UT San Antonio","Louisiana Tech",6,3,1,0
401426606,11,2022,"UAB","North Texas",5,2,3,0
401426607,11,2022,"Western Kentucky","Rice",4,1,1,1
401426608,12,2022,"Charlotte","Louisiana Tech",3,2,3,0
401426609,12,2022,"UTEP","Florida International",5,1,0,0
401426610,12,2022,"Middle Tennessee","Florida Atlantic",7,0,3,0
401426611,12,2022,"Rice","UT San Antonio",1,0,5,2
401426612,12,2022,"LSU","UAB",6,0,1,1
401426613,12,2022,"Auburn","Western Kentucky",4,2,2,1
401426614,13,2022,"Florida International","Middle Tennessee",4,0,3,2
401426615,13,2022,"Florida Atlantic","Western Kentucky",4,1,4,1
401426616,13,2022,"Louisiana Tech","UAB",3,2,4,1
401426617,13,2022,"North Texas","Rice",3,0,2,1
401426618,13,2022,"UT San Antonio","UTEP",3,2,4,1
401426670,6,2022,"Central Arkansas","Lindenwood",0,0,0,0
401428190,7,2022,"Portland State","Weber State",0,0,0,0
401428191,6,2022,"Campbell","Charleston Southern",0,0,0,0
401428195,11,2022,"Campbell","Gardner-Webb",0,0,0,0
401428197,7,2022,"Bryant","Charleston Southern",0,0,0,0
401428198,8,2022,"Charleston Southern","Gardner-Webb",0,0,0,0
401428199,10,2022,"Charleston Southern","Robert Morris",0,0,0,0
401428201,6,2022,"Robert Morris","Gardner-Webb",0,0,0,0
401428220,9,2022,"Gardner-Webb","Bryant",0,0,0,0
401428221,12,2022,"Gardner-Webb","North Carolina A&T",0,0,0,0
401428383,5,2022,"Delaware State","Robert Morris",0,0,0,0
401428459,8,2022,"Robert Morris","North Carolina A&T",0,0,0,0
401428473,11,2022,"Murray State","Robert Morris",0,0,0,0
401428474,12,2022,"Robert Morris","Bryant",0,0,0,0
401428478,5,2022,"UT Martin","Tennessee Tech",0,0,0,0
401428479,10,2022,"Tennessee Tech","Lindenwood",0,0,0,0
401428480,1,2022,"Wagner","Fordham",0,0,0,0
401428481,5,2022,"Fordham","Georgetown",0,0,0,0
401428482,12,2022,"Fordham","Colgate",0,0,0,0
401428484,2,2022,"St. Thomas (MN)","Michigan Tech",0,0,0,0
401428485,4,2022,"St. Thomas (MN)","Lincoln University (CA)",0,0,0,0
401428486,5,2022,"Marist","St. Thomas (MN)",0,0,0,0
401428487,8,2022,"Presbyterian College","St. Thomas (MN)",0,0,0,0
401431402,11,2022,"Yale","Princeton",0,0,0,0
401431403,1,2022,"Marist","Georgetown",0,0,0,0
401431405,2,2022,"Presbyterian College","Virginia Lynchburg",0,0,0,0
401431407,10,2022,"Presbyterian College","Dayton",0,0,0,0
401431508,11,2022,"Lindenwood","McKendree",0,0,0,0
401431610,1,2022,"Weber State","Western Oregon",0,0,0,0
401431900,4,2022,"Texas A&M-Commerce","North American University",0,0,0,0
401432189,1,2022,"San Diego","La Verne",0,0,0,0
401432238,6,2022,"Portland State","Lincoln University (CA)",0,0,0,0
401432239,1,2022,"Gardner-Webb","Limestone",0,0,0,0
401432241,6,2022,"Duquesne","Merrimack",0,0,0,0
401432242,9,2022,"Duquesne","Long Island University",0,0,0,0
401433395,9,2022,"Lindenwood","William Jewell College",0,0,0,0
401435072,1,2022,"Merrimack","Holy Cross",0,0,0,0
401435073,2,2022,"Merrimack","Assumption",0,0,0,0
401435074,3,2022,"Harvard","Merrimack",0,0,0,0
401435487,5,2022,"North Carolina A&T","Bryant",0,0,0,0
401435488,7,2022,"North Carolina A&T","Edward Waters",0,0,0,0
401437008,14,2022,"Tulane","UCF",6,1,4,0
401437009,14,2022,"North Carolina","Clemson",1,1,4,1
401437030,14,2022,"TCU","Kansas State",3,2,4,1
401437031,14,2022,"Michigan","Purdue",6,0,1,5
401437032,14,2022,"UT San Antonio","North Texas",6,2,3,2
401437033,14,2022,"Ohio","Toledo",1,0,2,1
401437034,14,2022,"Boise State","Fresno State",1,3,3,0
401437035,14,2022,"USC","Utah",3,1,6,2
401437036,14,2022,"Georgia","LSU",6,0,4,1
401437037,14,2022,"Troy","Coastal Carolina",6,1,4,0
401437132,14,2022,"Jackson State","Southern",0,0,0,0
401441291,8,2022,"St Francis (PA)","Stonehill",0,0,0,0
401441990,1,2022,"Toledo","Long Island University",4,3,0,0
401441991,4,2022,"Long Island University","Bryant",0,0,0,0
401441992,11,2022,"Long Island University","Stonehill",0,0,0,0
401441993,1,2022,"UAB","Miami (OH)",3,1,3,0
401441994,1,2022,"Troy","UT San Antonio",2,1,1,1
401441995,1,2022,"Louisville","Cincinnati",3,1,1,0
401441996,1,2022,"North Carolina Central","Jackson State",0,0,0,0
401441997,1,2022,"BYU","SMU",2,1,3,1
401441998,1,2022,"Buffalo","Georgia Southern",2,3,2,2
401441999,1,2022,"Oregon State","Florida",4,1,0,1
401442000,1,2022,"Utah State","Memphis",1,1,5,1
401442001,1,2022,"Boise State","North Texas",4,2,4,1
401442002,1,2022,"East Carolina","Coastal Carolina",7,1,4,0
401442003,1,2022,"Connecticut","Marshall",2,0,3,0
401442004,1,2022,"San José State","Eastern Michigan",3,0,5,1
401442005,1,2022,"Oklahoma State","Wisconsin",2,1,3,1
401442006,1,2022,"Toledo","Liberty",2,2,3,0
401442007,1,2022,"Missouri","Wake Forest",2,1,4,0
401442008,1,2022,"Duke","UCF",3,3,2,0
401442009,1,2022,"San Diego State","Middle Tennessee",2,3,2,4
401442010,1,2022,"Georgia","TCU",9,1,1,0
401442011,1,2022,"Illinois","Mississippi State",1,1,1,2
401442012,1,2022,"Purdue","LSU",1,0,8,0
401442013,1,2022,"USC","Tulane",6,1,6,1
401442014,1,2022,"Utah","Penn State",3,0,5,0
401442015,1,2022,"Georgia","Ohio State",5,2,5,2
401442016,1,2022,"Michigan","TCU",5,3,5,1
401442017,1,2022,"Kentucky","Iowa",0,0,1,0
401442018,1,2022,"Kansas State","Alabama",2,2,6,1
401442019,1,2022,"Clemson","Tennessee",1,2,4,1
401442030,1,2022,"Arkansas","Kansas",7,1,7,1
401442031,1,2022,"Ole Miss","Texas Tech",5,0,4,3
401442032,1,2022,"Minnesota","Syracuse",3,0,2,2
401442033,1,2022,"Florida State","Oklahoma",4,2,4,1
401442034,1,2022,"Washington","Texas",3,2,2,2
401442035,1,2022,"NC State","Maryland",0,4,1,3
401442036,1,2022,"South Carolina","Notre Dame",3,1,6,1
401442037,1,2022,"Bowling Green","New Mexico State",1,1,4,1
401442038,1,2022,"Fresno State","Washington State",4,0,1,0
401442039,1,2022,"South Alabama","Western Kentucky",3,1,5,3
401442040,1,2022,"Air Force","Baylor",4,1,2,0
401442041,1,2022,"Southern Mississippi","Rice",5,1,3,1
401442042,1,2022,"Houston","Louisiana",3,1,1,3
401442045,7,2022,"Sacred Heart","Stonehill",0,0,0,0
401443542,1,2022,"UCLA","Pittsburgh",4,0,3,5
401443543,1,2022,"Wyoming","Ohio",3,2,3,3
401444874,2,2022,"Arkansas-Pine Bluff","North American University",0,0,0,0
401445817,1,2022,"South Dakota State","North Dakota State",0,0,0,0
401462216,5,2022,"Lamar","Houston Christian",0,0,0,0
401462217,5,2022,"Incarnate Word","McNeese",0,0,0,0
401462218,5,2022,"Northwestern State","Nicholls",0,0,0,0
401462219,6,2022,"Houston Christian","Nicholls",0,0,0,0
401462220,6,2022,"Southeastern Louisiana","Texas A&M-Commerce",0,0,0,0
401462221,7,2022,"Houston Christian","Northwestern State",0,0,0,0
401462222,7,2022,"McNeese","Texas A&M-Commerce",0,0,0,0
401462223,8,2022,"Texas A&M-Commerce","Houston Christian",0,0,0,0
401462224,8,2022,"Nicholls","McNeese",0,0,0,0
401462225,9,2022,"McNeese","Southeastern Louisiana",0,0,0,0
401462226,10,2022,"Incarnate Word","Houston Christian",0,0,0,0
401462227,10,2022,"Texas A&M-Commerce","Northwestern State",0,0,0,0
